84.1,9.353,10.047,11.001,12.084,13.079
84.2,9.373,10.069,11.025,12.111,13.108
84.3,9.394,10.091,11.049,12.137,13.136
84.4,9.415,10.113,11.073,12.164,13.165
84.5,9.435,10.136,11.097,12.19,13.193
84.6,9.456,10.158,11.122,12.217,13.222
84.7,9.477,10.18,11.146,12.244,13.251
84.8,9.498,10.203,11.171,12.27,13.28
84.9,9.519,10.225,11.195,12.297,13.309
85,9.54,10.248,11.22,12.324,13.338
85.1,9.561,10.27,11.244,12.351,13.368
85.2,9.582,10.293,11.269,12.378,13.397
85.3,9.603,10.315,11.294,12.406,13.426
85.4,9.624,10.338,11.319,12.433,13.456
85.5,9.645,10.361,11.344,12.46,13.485
85.6,9.667,10.384,11.368,12.487,13.514
85.7,9.688,10.406,11.393,12.515,13.544
85.8,9.709,10.429,11.418,12.542,13.574
85.9,9.73,10.452,11.443,12.57,13.604
86,9.752,10.475,11.468,12.597,13.633
86.1,9.773,10.498,11.494,12.625,13.663
86.2,9.794,10.521,11.519,12.652,13.693
86.3,9.816,10.544,11.544,12.68,13.723
86.4,9.837,10.567,11.569,12.707,13.753
86.5,9.859,10.59,11.594,12.735,13.782
86.6,9.88,10.613,11.619,12.763,13.812
86.7,9.901,10.636,11.644,12.79,13.842
86.8,9.923,10.659,11.67,12.818,13.872
86.9,9.944,10.682,11.695,12.846,13.902
87,10.116,10.866,11.897,13.067,14.142
87.1,10.137,10.889,11.922,13.095,14.172
87.2,10.158,10.912,11.947,13.123,14.202
87.3,10.18,10.935,11.972,13.15,14.232
87.4,10.201,10.958,11.997,13.178,14.262
87.5,10.222,10.981,12.022,13.206,14.292
87.6,10.244,11.004,12.047,13.233,14.322
87.7,10.265,11.026,12.073,13.261,14.352
87.8,10.286,11.049,12.098,13.288,14.382
87.9,10.308,11.072,12.123,13.316,14.412
88,10.329,11.095,12.148,13.344,14.442
88.1,10.35,11.118,12.173,13.371,14.472
88.2,10.371,11.141,12.198,13.399,14.502
88.3,10.392,11.164,12.223,13.426,14.531
88.4,10.413,11.186,12.248,13.454,14.561
88.5,10.435,11.209,12.273,13.481,14.591
88.6,10.456,11.232,12.298,13.509,14.621
88.7,10.477,11.255,12.323,13.536,14.651
88.8,10.498,11.277,12.348,13.564,14.681
88.9,10.519,11.3,12.373,13.591,14.71
89,10.54,11.323,12.398,13.619,14.74
89.1,10.561,11.345,12.423,13.646,14.77
89.2,10.582,11.368,12.447,13.674,14.8
89.3,10.603,11.391,12.472,13.701,14.83
89.4,10.624,11.413,12.497,13.728,14.859
89.5,10.645,11.436,12.522,13.756,14.889
89.6,10.666,11.459,12.547,13.783,14.919
89.7,10.687,11.481,12.572,13.811,14.949
89.8,10.708,11.504,12.597,13.838,14.978
89.9,10.729,11.526,12.621,13.866,15.008
90,10.75,11.549,12.646,13.893,15.038
90.1,10.771,11.571,12.671,13.92,15.068
90.2,10.792,11.594,12.696,13.948,15.097
90.3,10.813,11.617,12.721,13.975,15.127
90.4,10.834,11.639,12.745,14.002,15.157
90.5,10.855,11.662,12.77,14.03,15.186
90.6,10.876,11.684,12.795,14.057,15.216
90.7,10.896,11.707,12.82,14.084,15.246
90.8,10.917,11.729,12.844,14.112,15.276
90.9,10.938,11.752,12.869,14.139,15.306
91,10.959,11.774,12.894,14.167,15.335
91.1,10.98,11.797,12.919,14.194,15.365
91.2,11.001,11.819,12.943,14.221,15.395
91.3,11.021,11.842,12.968,14.249,15.424
91.4,11.042,11.864,12.993,14.276,15.454
91.5,11.063,11.887,13.018,14.303,15.484
91.6,11.084,11.909,13.042,14.331,15.514
91.7,11.105,11.932,13.067,14.358,15.544
91.8,11.126,11.954,13.092,14.385,15.573
91.9,11.146,11.976,13.117,14.413,15.603
92,11.167,11.999,13.142,14.44,15.633
92.1,11.188,12.021,13.166,14.468,15.663
92.2,11.209,12.044,13.191,14.495,15.693
92.3,11.23,12.066,13.216,14.522,15.723
92.4,11.25,12.089,13.241,14.55,15.753
92.5,11.271,12.111,13.265,14.577,15.783
92.6,11.292,12.134,13.29,14.605,15.812
92.7,11.313,12.156,13.315,14.632,15.843
92.8,11.334,12.179,13.34,14.66,15.872
92.9,11.355,12.201,13.365,14.687,15.902
93,11.375,12.224,13.39,14.715,15.933
93.1,11.396,12.246,13.415,14.742,15.963
93.2,11.417,12.269,13.439,14.77,15.993
93.3,11.438,12.292,13.464,14.798,16.023
93.4,11.459,12.314,13.489,14.825,16.053
93.5,11.48,12.337,13.514,14.853,16.083
93.6,11.501,12.359,13.539,14.881,16.113
93.7,11.522,12.382,13.564,14.908,16.143
